rowid,pl_hostname,pl_letter,pl_discmethod,pl_pnum,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_ttvflag,pl_kepflag,pl_k2flag,pl_nnotes,ra_str,ra,dec_str,dec,st_dist,st_disterr1,st_disterr2,st_distlim,st_optmag,st_optmagerr,st_optmaglim,st_optmagblend,st_optband,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_teffblend,st_mass,st_masserr1,st_masserr2,st_masslim,st_massblend,st_rad,st_raderr1,st_raderr2,st_radlim,st_radblend,rowupdate
485,HD 24064,b,Radial Velocity,1,535.6,3.0,-3.0,0.0,1.29,0.05,-0.05,False,0.35,0.08,-0.08,0.0,,,,,9.4,1.3,-1.3,0.0,Msini,,,,,,,,,False,False,False,0,03h56m36.30s,59.151241,+74d04m48.1s,74.080032,264.4,31.2,-31.2,0.0,6.75,,False,False,V (Johnson),4052.5,22.5,-22.5,False,False,1.0,0.1,-0.1,0.0,False,38.0,2.9,-2.9,False,False,2015-10-15
486,HD 25171,b,Radial Velocity,1,1845.0,167.0,-167.0,0.0,3.02,0.16,-0.16,False,0.08,0.06,-0.06,0.0,,,,,0.95,0.1,-0.1,0.0,Msini,,,,,,,,,False,False,False,0,03h55m49.44s,58.956001,-65d11m12.0s,-65.186676,56.05,1.82,-1.95,0.0,7.79,,False,False,V (Johnson),6160.0,65.0,-65.0,False,False,1.09,0.03,-0.03,0.0,False,1.18,0.04,-0.04,False,False,2014-05-14
489,HD 27631,b,Radial Velocity,1,2208.0,66.0,-66.0,0.0,3.25,0.07,-0.07,False,0.12,0.06,-0.06,0.0,,,,,1.45,0.14,-0.14,0.0,Msini,,,,,,,,,False,False,False,0,04h19m45.47s,64.939461,-41d57m37.0s,-41.960266,44.54,1.5,-1.6,0.0,8.243,0.012,False,False,V (Johnson),5737.0,36.0,-36.0,False,False,0.94,0.04,-0.04,0.0,False,1.0,,,False,False,2014-05-14
490,HD 27894,b,Radial Velocity,1,17.9904,0.0077,-0.0077,0.0,0.125,,,False,0.0486,0.0086,-0.0086,0.0,,,,,0.645,,,0.0,Msini,,,,,,,,,False,False,False,0,04h20m47.05s,65.19603,-59d24m39.0s,-59.410835,42.37,1.57,-1.7,0.0,9.349,0.021,False,False,V (Johnson),4875.0,81.0,-81.0,False,False,0.8,,,0.0,False,,,,,False,2015-04-16
491,HD 28185,b,Radial Velocity,1,385.9,0.6,-0.6,0.0,1.032,0.019,-0.019,False,0.092,0.019,-0.019,0.0,,,,,5.59,0.33,-0.33,0.0,Msini,,,,,,,,,False,False,False,0,04h26m26.32s,66.609673,-10d33m03.0s,-10.550821,39.6,1.7,-1.7,0.0,7.81,0.011,False,False,V (Johnson),5546.0,75.0,-75.0,False,False,0.98,0.05,-0.05,0.0,False,,,,,False,2014-05-14
492,HD 28254,b,Radial Velocity,1,1116.0,26.0,-26.0,0.0,2.15,0.04,-0.05,False,0.81,0.05,-0.02,0.0,,,,,1.16,0.1,-0.06,0.0,Msini,,,,,,,,,False,False,False,0,04h24m50.71s,66.211273,-50d37m19.9s,-50.622192,54.7,1.6,-1.5,0.0,7.684,0.011,False,False,V (Johnson),5664.0,35.0,-35.0,False,False,1.06,,,0.0,False,1.48,0.06,-0.06,False,False,2014-11-19
495,HD 28678,b,Radial Velocity,1,387.1,3.4,-3.4,0.0,1.25,0.03,-0.03,False,0.168,0.07,-0.07,0.0,,,,,1.7,0.1,-0.1,0.0,Msini,,,,,,,,,False,False,False,0,04h31m25.45s,67.856056,+04d34m31.0s,4.575287,168.92,30.03,-46.6,0.0,8.54,,False,False,V (Johnson),5076.0,44.0,-44.0,False,False,1.74,0.12,-0.12,0.0,False,6.2,0.1,-0.1,False,False,2014-05-14
496,HD 290327,b,Radial Velocity,1,2443.0,205.0,-117.0,0.0,3.43,0.2,-0.12,False,0.08,0.08,-0.03,0.0,,,,,2.54,0.17,-0.14,0.0,Msini,,,,,,,,,False,False,False,0,05h23m21.56s,80.839851,-02d16m39.4s,-2.277619,56.7,5.5,-4.6,0.0,8.99,,False,False,V (Johnson),5552.0,21.0,-21.0,False,False,0.9,,,0.0,False,1.0,0.01,-0.01,False,False,2014-11-19
499,HD 30562,b,Radial Velocity,1,1159.2,2.8,-2.8,0.0,2.315,0.004,-0.004,False,0.778,0.013,-0.013,0.0,,,,,1.373,0.047,-0.047,0.0,Msini,,,,,,,,,False,False,False,0,04h48m36.38s,72.151604,-05d40m26.6s,-5.674045,26.5,0.61,-0.64,0.0,5.78,,False,False,V (Johnson),5994.0,46.0,-46.0,False,False,1.23,0.03,-0.03,0.0,False,1.53,0.04,-0.04,False,False,2014-05-14
500,HD 30669,b,Radial Velocity,1,1684.0,61.0,-61.0,0.0,2.69,0.08,-0.08,False,0.18,0.15,-0.15,0.0,,,,,0.47,0.06,-0.06,0.0,Msini,,,,,,,,,False,False,False,0,04h48m28.49s,72.11869,-28d25m09.5s,-28.419298,57.1,,,0.0,9.11,,False,False,V (Johnson),5400.0,74.0,-74.0,False,False,0.92,0.03,-0.03,0.0,False,0.91,0.04,-0.04,False,False,2015-01-08
502,HD 31253,b,Radial Velocity,1,466.0,3.0,-3.0,0.0,1.26,0.006,-0.006,False,0.3,0.2,-0.2,0.0,,,,,0.5,0.07,-0.07,0.0,Msini,,,,,,,,,False,False,False,0,04h54m43.65s,73.681892,+12d21m07.9s,12.352201,53.82,3.06,-3.45,0.0,7.133,0.011,False,False,V (Johnson),5960.0,,,False,False,1.23,0.05,-0.05,0.0,False,1.71,0.17,-0.17,False,False,2014-05-14
503,HD 32518,b,Radial Velocity,1,157.54,0.38,-0.38,0.0,0.59,0.03,-0.03,False,0.01,0.03,-0.03,0.0,,,,,3.04,0.68,-0.68,0.0,Msini,,,,,,,,,False,False,False,0,05h09m36.72s,77.403,+69d38m21.9s,69.639404,117.37,9.84,-11.83,0.0,6.421,0.01,False,False,V (Johnson),4580.0,70.0,-70.0,False,False,1.13,0.18,-0.18,0.0,False,10.22,0.87,-0.87,False,False,2014-05-14
504,HD 32963,b,Radial Velocity,1,2372.0,26.0,-26.0,0.0,3.41,0.02,-0.02,False,0.07,0.04,-0.04,0.0,,,,,0.7,0.03,-0.03,0.0,Msini,,,,,,,,,False,False,False,0,05h07m55.76s,76.982353,+26d19m40.7s,26.327963,35.24,1.29,-1.39,0.0,7.6,,False,False,V (Johnson),5727.0,32.0,-32.0,False,False,0.94,,,0.0,False,,,,,False,2016-01-05
505,HD 330075,b,Radial Velocity,1,3.38773,8e-05,-8e-05,0.0,0.039,,,False,0.0,,,0.0,,,,,0.62,,,0.0,Msini,,,,,,,,,False,False,False,0,15h49m37.69s,237.407043,-49d57m48.7s,-49.963524,50.2,3.49,-4.06,0.0,9.334,0.023,False,False,V (Johnson),5017.0,53.0,-53.0,False,False,0.7,0.1,-0.1,0.0,False,,,,,False,2014-11-19
506,HD 33142,b,Radial Velocity,1,326.6,3.9,-3.9,0.0,1.06,0.03,-0.03,False,0.12,,,0.0,,,,,1.3,0.1,-0.1,0.0,Msini,,,,,,,,,False,False,False,0,05h07m35.54s,76.898087,-13d59m11.3s,-13.98648,136.8,15.73,-20.43,0.0,8.13,,False,False,V (Johnson),5052.0,44.0,-44.0,False,False,1.48,0.1,-0.1,0.0,False,4.2,0.1,-0.1,False,False,2014-05-14
507,HD 33283,b,Radial Velocity,1,18.179,0.007,-0.007,0.0,0.145,,,False,0.48,0.05,-0.05,0.0,,,,,0.33,,,0.0,Msini,,,,,,,,,False,False,False,0,05h08m01.01s,77.004219,-26d47m50.9s,-26.797472,86.88,6.3,-7.37,0.0,8.051,0.011,False,False,V (Johnson),5995.0,50.0,-50.0,False,False,1.24,0.1,-0.1,0.0,False,1.2,0.1,-0.1,False,False,2014-11-19
509,HD 33844,b,Radial Velocity,2,551.4,7.8,-7.8,0.0,1.6,0.02,-0.02,False,0.15,0.07,-0.07,0.0,,,,,1.96,0.12,-0.12,0.0,Msini,,,,,,,,,False,False,False,0,05h12m36.10s,78.150421,-14d57m04.0s,-14.951111,100.9,6.5,-6.5,0.0,7.286,0.01,False,False,V (Johnson),4861.0,100.0,-100.0,False,False,1.78,0.18,-0.18,0.0,False,5.29,0.41,-0.41,False,False,2016-01-14
510,HD 33844,c,Radial Velocity,2,916.0,29.5,-29.5,0.0,2.24,0.05,-0.05,False,0.13,0.1,-0.1,0.0,,,,,1.75,0.18,-0.18,0.0,Msini,,,,,,,,,False,False,False,0,05h12m36.10s,78.150421,-14d57m04.0s,-14.951111,100.9,6.5,-6.5,0.0,7.286,0.01,False,False,V (Johnson),4861.0,100.0,-100.0,False,False,1.78,0.18,-0.18,0.0,False,5.29,0.41,-0.41,False,False,2016-01-14
511,HD 34445,b,Radial Velocity,1,1049.0,11.0,-11.0,0.0,2.07,0.02,-0.02,False,0.27,0.07,-0.07,0.0,,,,,0.79,0.07,-0.07,0.0,Msini,,,,,,,,,False,False,False,0,05h17m40.98s,79.420746,+07d21m12.0s,7.353343,45.01,2.03,-2.23,0.0,7.328,0.011,False,False,V (Johnson),5836.0,44.0,-44.0,False,False,1.07,0.02,-0.02,0.0,False,1.38,0.08,-0.08,False,False,2014-05-14
512,HD 35759,b,Radial Velocity,1,82.467,0.019,-0.019,0.0,0.389,0.009,-0.009,False,0.389,0.006,-0.006,0.0,,,,,3.76,0.17,-0.17,0.0,Msini,,,,,,,,,False,False,False,0,05h31m33.35s,82.888962,+64d19m07.6s,64.318779,72.5,4.0,-4.0,0.0,7.74,0.01,False,False,V (Johnson),6060.0,30.0,-30.0,False,False,1.15,0.08,-0.08,0.0,False,,,,,False,2016-02-25
513,HD 3651,b,Radial Velocity,1,62.218,0.015,-0.015,0.0,0.295,0.003,-0.003,False,0.596,0.036,-0.036,0.0,,,,,0.229,0.008,-0.008,0.0,Msini,,,,,,,,,False,False,False,0,00h39m21.81s,9.840858,+21d15m01.7s,21.250473,11.1,0.1,-0.1,0.0,5.86,,False,False,V (Johnson),5221.0,44.0,-44.0,False,False,0.88,0.03,-0.03,0.0,False,,,,,False,2014-05-14
517,HD 37605,b,Radial Velocity,2,55.01307,0.00064,-0.00064,0.0,0.2831,0.0016,-0.0016,False,0.6767,0.0019,-0.0019,0.0,,,,,2.802,0.011,-0.011,0.0,Msini,,,,,,,,,False,False,False,1,05h40m01.73s,85.00721,+06d03m38.1s,6.060579,42.88,2.28,-2.55,0.0,8.661,0.016,False,False,V (Johnson),5448.0,44.0,-44.0,False,False,1.0,0.05,-0.05,0.0,False,0.9,0.04,-0.04,False,False,2015-02-05
518,HD 37605,c,Radial Velocity,2,2720.0,57.0,-57.0,0.0,3.814,0.058,-0.058,False,0.013,0.015,-0.015,0.0,,,,,3.366,0.072,-0.072,0.0,Msini,,,,,,,,,False,False,False,0,05h40m01.73s,85.00721,+06d03m38.1s,6.060579,42.88,2.28,-2.55,0.0,8.661,0.016,False,False,V (Johnson),5448.0,44.0,-44.0,False,False,1.0,0.05,-0.05,0.0,False,0.9,0.04,-0.04,False,False,2014-05-14
519,HD 38283,b,Radial Velocity,1,363.2,1.6,-1.6,0.0,1.02,0.07,-0.07,False,0.41,0.16,-0.16,0.0,,,,,0.34,0.02,-0.02,0.0,Msini,,,,,,,,,False,False,False,0,05h37m02.02s,84.258408,-73d41m57.6s,-73.699341,37.78,0.78,-0.82,0.0,6.696,0.01,False,False,V (Johnson),5998.0,,,False,False,1.08,0.02,-0.02,0.0,False,,,,,False,2015-09-10
520,HD 38529,b,Radial Velocity,2,14.3098,0.0005,-0.0005,0.0,0.131,0.002,-0.002,False,0.257,0.015,-0.015,0.0,,,,,0.839,0.03,-0.03,0.0,Msini,,,,,,,,,False,False,False,0,05h46m34.91s,86.64547,+01d10m05.5s,1.168193,42.4,1.7,-1.7,0.0,5.95,,False,False,V (Johnson),5697.0,44.0,-44.0,False,False,1.48,0.05,-0.05,0.0,False,,,,,False,2014-05-14
521,HD 38529,c,Radial Velocity,2,2140.2,5.7,-5.7,0.0,3.712,0.048,-0.048,False,0.341,0.005,-0.005,0.0,,,,,13.38,0.39,-0.39,0.0,Msini,,,,,,,,,False,False,False,0,05h46m34.91s,86.64547,+01d10m05.5s,1.168193,42.4,1.7,-1.7,0.0,5.95,,False,False,V (Johnson),5697.0,44.0,-44.0,False,False,1.48,0.05,-0.05,0.0,False,,,,,False,2014-05-14
522,HD 38801,b,Radial Velocity,1,696.3,2.7,-2.7,0.0,1.7,0.037,-0.037,False,0.0,,,,,,,,10.7,0.5,-0.5,0.0,Msini,,,,,,,,,False,False,False,0,05h47m59.18s,86.996567,-08d19m39.7s,-8.3277,99.4,14.66,-20.79,0.0,8.269,0.013,False,False,V (Johnson),5222.0,44.0,-44.0,False,False,1.36,0.09,-0.09,0.0,False,2.53,0.13,-0.13,False,False,2014-05-14
523,HD 39091,b,Radial Velocity,1,2151.0,85.0,-85.0,0.0,3.38,0.22,-0.22,False,0.6405,0.0072,-0.0072,0.0,,,,,10.27,0.84,-0.84,0.0,Msini,,,,,,,,,False,False,False,0,05h37m09.89s,84.291214,-80d28m08.8s,-80.469124,18.21,0.15,-0.15,0.0,5.65,,False,False,V (Johnson),5950.0,44.0,-44.0,False,False,1.1,,,0.0,False,,,,,False,2014-07-23
527,HD 40307,f,Radial Velocity,5,51.76,0.5,-0.46,0.0,0.247,0.011,-0.014,False,0.02,0.2,-0.02,0.0,,,,,0.0164,0.0047,-0.005,0.0,Msini,,,,,,,,,False,False,False,0,05h54m04.24s,88.51767,-60d01m24.5s,-60.023472,12.83,0.09,-0.09,0.0,7.17,,False,False,V (Johnson),4956.0,50.0,-50.0,False,False,0.77,0.05,-0.05,0.0,False,,,,,,2014-05-14
529,HD 40979,b,Radial Velocity,1,264.15,0.23,-0.23,0.0,0.846,0.007,-0.007,False,0.252,0.014,-0.014,0.0,,,,,4.01,0.13,-0.13,0.0,Msini,,,,,,,,,False,False,False,0,06h04m29.94s,91.124763,+44d15m37.6s,44.260445,33.3,0.9,-0.9,0.0,6.735,0.01,False,False,V (Johnson),6089.0,44.0,-44.0,False,False,1.15,0.03,-0.03,0.0,False,,,,,False,2014-05-14
532,HD 4113,b,Radial Velocity,1,526.62,0.3,-0.3,0.0,1.28,,,False,0.903,0.005,-0.005,0.0,,,,,1.56,0.04,-0.04,0.0,Msini,,,,,,,,,False,False,False,0,00h43m12.60s,10.802486,-37d58m57.5s,-37.982632,44.05,1.84,-2.01,0.0,7.881,0.012,False,False,V (Johnson),5688.0,26.0,-26.0,False,False,0.99,,,0.0,False,,,,,False,2014-12-03
533,HD 4203,b,Radial Velocity,2,437.05,0.27,-0.27,0.0,1.1735,0.0222,-0.0222,False,0.52,0.02,-0.02,0.0,,,,,1.82,0.05,-0.05,0.0,Msini,,,,,,,,,False,False,False,0,00h44m41.20s,11.171676,+20d26m56.1s,20.448927,77.82,7.0,-8.53,0.0,8.687,0.017,False,False,V (Johnson),5702.0,,,False,False,1.13,,,0.0,False,,,,,,2014-05-14
535,HD 4208,b,Radial Velocity,1,828.0,8.1,-8.1,0.0,1.65,0.096,-0.096,False,0.052,0.04,-0.04,0.0,,,,,0.804,0.073,-0.073,0.0,Msini,,,,,,,,,False,False,False,0,00h44m26.65s,11.111043,-26d30m56.4s,-26.51568,32.7,1.12,-1.2,0.0,7.78,,False,False,V (Johnson),5600.0,44.0,-44.0,False,False,0.87,,,0.0,False,,,,,False,2014-07-23
536,HD 4308,b,Radial Velocity,1,15.56,0.02,-0.02,0.0,0.115,,,False,0.0,0.01,-0.01,0.0,,,,,0.0442,,,0.0,Msini,,,,,,,,,False,False,False,0,00h44m39.27s,11.163615,-65d38m58.3s,-65.649521,21.85,0.26,-0.27,0.0,6.56,,False,False,V (Johnson),5685.0,13.0,-13.0,False,False,0.83,0.01,-0.01,0.0,False,,,,,False,2014-12-03
538,HD 43197,b,Radial Velocity,1,327.8,1.2,-1.2,0.0,0.92,0.01,-0.02,False,0.83,0.05,-0.01,0.0,,,,,0.6,0.12,-0.04,0.0,Msini,,,,,,,,,False,False,False,0,06h13m35.66s,93.39859,-29d53m50.2s,-29.89727,56.3,4.2,-3.6,0.0,8.98,,False,False,V (Johnson),5508.0,46.0,-46.0,False,False,0.96,,,0.0,False,1.0,0.01,-0.01,False,False,2014-12-03
539,HD 43691,b,Radial Velocity,1,36.96,0.02,-0.02,0.0,0.24,,,False,0.14,0.02,-0.02,0.0,,,,,2.49,,,0.0,Msini,,,,,,,,,False,False,False,0,06h19m34.68s,94.894485,+41d05m32.3s,41.092304,93.2,9.09,-11.3,0.0,8.03,,False,False,V (Johnson),6200.0,40.0,-40.0,False,False,1.38,0.05,-0.05,0.0,False,,,,,False,2015-01-22
540,HD 44219,b,Radial Velocity,1,472.3,6.3,-5.0,0.0,1.19,0.02,-0.02,False,0.61,0.07,-0.09,0.0,,,,,0.58,0.06,-0.04,0.0,Msini,,,,,,,,,False,False,False,0,06h20m14.32s,95.059677,-10d43m30.0s,-10.725009,50.4,2.1,-1.9,0.0,7.69,,False,False,V (Johnson),5752.0,16.0,-16.0,False,False,1.0,,,0.0,False,1.32,0.07,-0.07,False,False,2015-01-22
541,HD 45350,b,Radial Velocity,1,963.6,3.4,-3.4,0.0,1.92,0.07,-0.07,False,0.778,0.009,-0.009,0.0,,,,,1.79,0.14,-0.14,0.0,Msini,,,,,,,,,False,False,False,0,06h28m45.71s,97.19046,+38d57m46.7s,38.962963,48.95,2.24,-2.47,0.0,7.885,0.012,False,False,V (Johnson),5616.0,,,False,False,1.02,,,0.0,False,,,,,False,2014-09-18
544,HD 45652,b,Radial Velocity,1,43.6,0.2,-0.2,0.0,0.23,,,False,0.38,0.06,-0.06,0.0,,,,,0.47,,,0.0,Msini,,,,,,,,,False,False,False,0,06h29m13.19s,97.304962,+10d56m02.0s,10.933891,36.14,1.61,-1.77,0.0,8.127,0.017,False,False,V (Johnson),5312.0,68.0,-68.0,False,False,0.83,0.05,-0.05,0.0,False,,,,,False,2015-03-26
545,HD 46375,b,Radial Velocity,1,3.023573,6.5e-05,-6.5e-05,0.0,0.0398,0.0023,-0.0023,False,0.063,0.026,-0.026,0.0,,,,,0.226,0.019,-0.019,0.0,Msini,,,,,,,,,False,False,False,0,06h33m12.62s,98.302597,+05d27m46.5s,5.462925,33.41,1.15,-1.24,0.0,7.912,0.015,False,False,V (Johnson),5285.0,,,False,False,0.92,,,0.0,False,,,,,False,2014-07-23
546,HD 47186,b,Radial Velocity,2,4.0845,0.0002,-0.0002,0.0,0.05,,,False,0.038,0.02,-0.02,0.0,,,,,0.07167,,,0.0,Msini,,,,,,,,,False,False,False,0,06h36m08.79s,99.036613,-27d37m20.3s,-27.622297,37.84,1.21,-1.29,0.0,7.626,0.01,False,False,V (Johnson),5675.0,21.0,-21.0,False,False,0.99,,,0.0,False,,,,,False,2015-03-26
547,HD 47186,c,Radial Velocity,2,1353.6,57.1,-57.1,0.0,2.395,,,False,0.249,0.073,-0.073,0.0,,,,,0.35061,,,0.0,Msini,,,,,,,,,False,False,False,0,06h36m08.79s,99.036613,-27d37m20.3s,-27.622297,37.84,1.21,-1.29,0.0,7.626,0.01,False,False,V (Johnson),5675.0,21.0,-21.0,False,False,0.99,,,0.0,False,,,,,False,2015-03-26
548,HD 4732,b,Radial Velocity,2,360.2,1.4,-1.4,0.0,1.19,0.05,-0.05,False,0.13,0.06,-0.06,0.0,,,,,2.37,0.34,-0.34,0.0,Msini,,,,,,,,,False,False,False,0,00h49m13.95s,12.308117,-24d08m12.0s,-24.136671,56.5,2.99,-3.35,0.0,5.89,0.009,False,False,V (Johnson),4959.0,25.0,-25.0,False,False,1.74,0.2,-0.14,0.0,False,5.4,0.4,-0.4,False,False,2014-05-14
549,HD 4732,c,Radial Velocity,2,2732.0,81.0,-81.0,0.0,4.6,0.23,-0.23,False,0.23,0.07,-0.07,0.0,,,,,2.37,0.38,-0.38,0.0,Msini,,,,,,,,,False,False,False,0,00h49m13.95s,12.308117,-24d08m12.0s,-24.136671,56.5,2.99,-3.35,0.0,5.89,0.009,False,False,V (Johnson),4959.0,25.0,-25.0,False,False,1.74,0.2,-0.14,0.0,False,5.4,0.4,-0.4,False,False,2014-05-14
552,HD 49674,b,Radial Velocity,1,4.94737,0.00098,-0.00098,0.0,0.058,0.0034,-0.0034,False,0.087,0.095,-0.095,0.0,,,,,0.105,0.011,-0.011,0.0,Msini,,,,,,,,,False,False,False,0,06h51m30.52s,102.877151,+40d52m03.9s,40.867756,40.73,1.81,-1.98,0.0,8.1,,False,False,V (Johnson),5662.0,44.0,-44.0,False,False,1.06,,,0.0,False,,,,,False,2014-07-23
553,HD 50499,b,Radial Velocity,1,2482.7,110.0,-110.0,0.0,3.86,0.6,-0.6,False,0.23,0.14,-0.14,0.0,,,,,1.71,0.2,-0.2,0.0,Msini,,,,,,,,,False,False,False,0,06h52m02.03s,103.008438,-33d54m56.0s,-33.915562,47.26,1.47,-1.57,0.0,7.195,0.01,False,False,V (Johnson),,,,,False,1.24,0.1,-0.1,0.0,False,,,,,False,2014-12-17
554,HD 50554,b,Radial Velocity,1,1293.0,37.0,-37.0,0.0,2.353,0.0452,-0.0452,False,0.501,0.03,-0.03,0.0,,,,,4.954,0.389,-0.389,0.0,Msini,,,,,,,,,False,False,False,0,06h54m42.82s,103.678436,+24d14m44.0s,24.245558,31.03,0.94,-1.0,0.0,6.84,0.02,False,False,V (Johnson),5987.0,70.0,-70.0,False,False,1.04,0.01,-0.01,0.0,False,1.02,0.02,-0.02,False,False,2014-11-19
555,HD 52265,b,Radial Velocity,1,119.6,0.42,-0.42,0.0,0.5,,,False,0.35,0.03,-0.03,0.0,,,,,1.05,0.03,-0.03,0.0,Msini,,,,,,,,,False,False,False,1,07h00m18.04s,105.07515,-05d22m01.8s,-5.367162,28.07,0.65,-0.68,0.0,6.3,,False,False,V (Johnson),6060.0,50.0,-50.0,False,False,1.18,,,0.0,False,1.1,,,False,False,2015-03-26
556,HD 5319,b,Radial Velocity,2,641.0,2.0,-2.0,0.0,1.6697,0.0036,-0.0036,False,0.02,0.03,-0.03,0.0,,,,,1.76,0.07,-0.07,0.0,Msini,,,,,,,,,False,False,False,0,00h55m01.40s,13.755836,+00d47m22.4s,0.789553,114.0,11.0,-11.0,0.0,8.05,,False,False,V (Johnson),4958.0,44.0,-44.0,False,False,1.51,0.11,-0.11,0.0,False,3.85,0.4,-0.4,False,False,2014-12-03
557,HD 5319,c,Radial Velocity,2,886.0,8.0,-8.0,0.0,2.071,0.013,-0.013,False,0.15,0.06,-0.06,0.0,,,,,1.15,0.08,-0.08,0.0,Msini,,,,,,,,,False,False,False,0,00h55m01.40s,13.755836,+00d47m22.4s,0.789553,114.0,11.0,-11.0,0.0,8.05,,False,False,V (Johnson),4958.0,44.0,-44.0,False,False,1.51,0.11,-0.11,0.0,False,3.85,0.4,-0.4,False,False,2014-12-03
558,HD 5583,b,Radial Velocity,1,139.35,0.21,-0.22,0.0,0.53,0.02,-0.02,False,0.076,0.07,-0.023,0.0,,,,,5.78,0.53,-0.53,0.0,Msini,,,,,,,,,False,False,False,0,00h57m56.70s,14.486255,+34d59m08.0s,34.985561,221.0,14.0,-14.0,0.0,7.6,0.01,False,False,V (Johnson),4830.0,45.0,-45.0,False,False,1.01,0.1,-0.1,0.0,False,9.09,1.5,-1.5,False,False,2016-02-04
560,HD 564,b,Radial Velocity,1,492.3,2.3,-2.3,0.0,1.2,0.02,-0.02,False,0.096,0.067,-0.067,0.0,,,,,0.33,0.03,-0.03,0.0,Msini,,,,,,,,,False,False,False,0,00h09m52.82s,2.470091,-50d16m04.2s,-50.267822,53.6,,,0.0,8.29,,False,False,V (Johnson),5902.0,61.0,-61.0,False,False,0.96,0.05,-0.05,0.0,False,1.01,0.05,-0.05,False,False,2015-01-08
561,HD 5891,b,Radial Velocity,1,177.11,0.32,-0.32,0.0,0.76,0.02,-0.02,False,0.066,0.022,-0.022,0.0,,,,,7.6,0.4,-0.4,0.0,Msini,,,,,,,,,False,False,False,0,01h00m33.19s,15.1383,+20d17m32.9s,20.292484,150.6,23.21,-33.56,0.0,8.25,,False,False,V (Johnson),4907.0,44.0,-44.0,False,False,1.91,0.13,-0.13,0.0,False,8.7,0.2,-0.2,False,False,2014-05-14
562,HD 59686 A,b,Radial Velocity,1,299.36,0.26,-0.31,0.0,1.086,0.0006,-0.0007,False,0.05,0.03,-0.02,0.0,,,,,6.92,0.18,-0.24,0.0,Msini,,,,,,,,,False,False,False,0,07h31m48.40s,112.951653,+17d05m09.8s,17.086046,96.8,2.7,-2.6,0.0,5.442,0.009,False,False,V (Johnson),4658.0,24.0,-24.0,False,False,1.9,0.2,-0.2,0.0,False,13.2,0.3,-0.3,False,False,2016-08-12
563,HD 60532,b,Radial Velocity,2,201.3,0.6,-0.6,0.0,0.759,0.001,-0.001,False,0.28,0.03,-0.03,0.0,,,,,1.03,0.05,-0.05,0.0,Msini,,,,,,,,,False,False,False,0,07h34m03.18s,113.513252,-22d17m45.8s,-22.296066,25.7,0.43,-0.44,0.0,4.45,,False,False,V (Johnson),6095.0,,,False,False,1.44,0.03,-0.1,0.0,False,,,,,,2014-05-14
564,HD 60532,c,Radial Velocity,2,604.0,9.0,-9.0,0.0,1.58,0.02,-0.02,False,0.02,0.02,-0.02,0.0,,,,,2.46,0.09,-0.09,0.0,Msini,,,,,,,,,False,False,False,0,07h34m03.18s,113.513252,-22d17m45.8s,-22.296066,25.7,0.43,-0.44,0.0,4.45,,False,False,V (Johnson),6095.0,,,False,False,1.44,0.03,-0.1,0.0,False,,,,,,2014-05-14
566,HD 63454,b,Radial Velocity,1,2.818049,7.1e-05,-7.1e-05,0.0,0.0368,,,False,0.0,0.022,-0.022,0.0,,,,,0.398,,,0.0,Msini,1.098,,,False,,,,,False,False,False,0,07h39m21.85s,114.841049,-78d16m44.3s,-78.278969,35.8,1.07,-1.14,0.0,9.37,,False,False,V (Johnson),4840.0,66.0,-66.0,False,False,0.84,,,0.0,False,1.05,,,False,False,2015-03-26
568,HD 6434,b,Radial Velocity,1,22.017,0.0008,-0.0008,0.0,0.148,0.002,-0.002,False,0.146,0.025,-0.025,0.0,,,,,0.44,0.01,-0.01,0.0,Msini,,,,,,,,,False,False,False,0,01h04m40.15s,16.167295,-39d29m17.6s,-39.488216,40.32,1.4,-1.5,0.0,7.71,0.12,False,False,V (Johnson),5690.0,92.0,-92.0,False,False,0.89,0.04,-0.04,0.0,False,1.14,0.05,-0.05,False,False,2015-11-19
570,HD 65216,c,Radial Velocity,2,152.6,0.6,-0.6,0.0,0.54,0.01,-0.01,False,0.02,0.1,-0.1,0.0,,,,,0.17,0.03,-0.03,0.0,Msini,,,,,,,,,False,False,False,0,07h53m41.32s,118.422173,-63d38m50.4s,-63.647324,35.59,0.85,-0.9,0.0,7.964,0.011,False,False,V (Johnson),5666.0,,,False,False,0.92,,,0.0,False,,,,,,2014-05-14
